NAME,SMILES,Set,Obs,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,NRS,nRingAtoms,nR05,nR06,nR09,nR10,D/Dtr05,D/Dtr06,X3,X4,X2v,X4v,X2sol,X5sol,RDCHI,Eta_C,Eta_F,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCar,nCbH,nCb-,nCconj,nR=Cs,nRCONHR,nArCONHR,nCONN,nArNHR,nArOR,nCR2X2,nCRX3,nArX,nPyrazoles,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-033,C-034,C-040,C-041,C-043,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-060,N-067,N-070,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SdO,SaaO,SsF,SsCl,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-S],B03[N-F],B03[O-O],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[O-F],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[C-F],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-O],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[C-Cl],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),LOGP99,ESOL,SAacc,SAdon,Vx,SAscore
121,NC(=O)c1ncc(C(F)(F)F)cc1Oc1cccc(C(F)(F)F)c1,Test,0,6.387249395,8,32,3,1,8,2,2,0,10,25,43.75,6.25,6.25,18.75,2,8,2,2,0,2,12,0,2,0,0,0,164.8434898,7.76591443,5.942470998,4.560398526,1.725324869,7.959680747,3.597707054,3.319093575,17.19596801,28.09451836,-1.5,2,0,0,0,0,11,4,2,1,0,0,0,0,0,1,0,2,0,0,1,10,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.229299375,0,-1.189166234,-4.068938098,0,-9.451330585,0,0,3.270194279,0,11.21761684,0,76.02937642,0,0,0,6,0,1,5,0,0,0,0,0,0,1,0,0.374097222,-1.189166234,-1.241225946,0,0,12.64377073,-4.782634873,0,0,0,1.083606387,0,-1.189166234,-0.422731954,-4.668695712,4.983827633,0,3.270194279,0,11.21761684,4.97912037,12.69935474,3,12,0,84,0,4,0,78,0,0,102,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,3,0,0,0,16,4,5,0,6,0,1,0,0,6,3,5,0,12,0,1,2,0,0,0,0,0,0,11,3,6,0,9,0,0,1,0,3,1,0,0,0,4,2,0,6,0,0,0,0,0,6,0,0,12,5,3,0,9,0,0,0,0,0,0,0,4,2,0,12,0,0,0,3,0,3,0,4,2,2,0,12,0,0,0,3,0,0,0,0,0,12,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,3.807354922,0.46066276,65.21,65.21,4.010399871,-4.406278816,175.5882116,32.89718747,329.833887,3.697183322
130,O=C1[C@H]2[C@@H](C(=O)N1Cc1ccccc1)[C@@H](c1ccc(C(F)(F)F)cc1)N[C@]21CCCN(Cc2ccc(C(F)(F)F)cc2)C1=O,Test,0,6.356332349,9,61,5,3,27,3,3,0,12,38.02816901,45.07042254,4.225352113,4.225352113,8.450704225,11,6,7,3,2,4,31,2,4,0,0,203.8843167,560.428301,17.18392387,14.52650257,11.48974564,6.78614587,17.14863707,11.60982489,4.901223139,47.95767207,55.38255544,-6.25,2,3,3,3,3,18,13,5,0,0,0,0,0,0,0,0,2,0,0,0,12,0,2,2,0,3,1,1,0,0,5,0,0,0,0,0,0,0,3,0,0,0,20,0,0,2,4,0,3,0,1,0,2,0,0,0,0,0,0.874193781,0,17.58947385,-3.082125488,-1.544394006,-0.212384484,0,-10.61492632,3.233095742,2.578695985,0,0,42.17183944,0,79.08986485,0,5,0,13,3,3,5,0,1,2,0,0,0,0,-0.023038622,0.902385012,-0.545838094,-0.87361232,3.233095742,1.117487442,13.06766703,-4.574247668,0,0.433017832,0,1.789045837,-0.921781375,-0.476138235,0.695521937,-1.527407289,0,0,0,0,14.25504923,0,14.25504923,12,33,0,165,0,15,0,189,0,0,165,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,8,3,0,0,0,47,11,3,0,6,0,3,0,0,6,13,12,0,12,0,1,1,0,0,0,0,0,0,38,14,12,0,12,0,1,2,0,0,1,0,0,0,10,14,0,6,0,1,2,0,1,0,0,0,45,12,16,0,6,0,0,1,0,1,0,0,9,12,0,3,0,0,0,6,0,0,0,44,9,9,0,15,0,0,0,0,0,0,7,8,0,15,0,0,3,0,6,36,2,4,0,12,0,0,6,0,6,0,4.459431619,-0.354665068,69.72,69.72,5.731300063,-7.001111826,189.4548392,18.01075068,669.5847176,5.388953238
131,CCOC(=O)/C(=C\Nc1ccc(OC(F)(F)F)cc1)Sc1ncc(C(F)(F)F)cc1Cl,Test,0,8.118950124,9,40,8,2,13,2,3,2,13,29.54545455,40.90909091,4.545454545,6.818181818,15.90909091,4,6,2,2,0,2,12,0,2,0,0,0,251.7432123,9.539038222,7.350265642,6.994214896,3.00595991,11.30269796,5.837241173,4.051706149,27.18772322,34.62355948,-3.5,2,0,0,0,0,11,4,2,3,1,0,0,0,1,1,0,1,1,0,1,11,1,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,1,0,0,0,7,1,1,0,3,0,1,2,0,1,0,0,0,0,1,1.551927805,0.022206083,1.164643408,5.864335292,0,-0.915355358,-1.60895286,0,-9.472525593,2.678096025,0,3.639231341,0,12.16994434,0,74.85830204,5.859765023,1,1,6,0,2,5,0,1,0,0,0,0,2,0.022206083,0.573204832,-0.810380107,-1.052958507,2.678096025,0,12.20646101,-4.836805667,1.551927805,0.022206083,1.164643408,1.258301111,0,-0.104975251,0.294813359,-4.635719926,0,0,3.639231341,0,12.16994434,4.892560277,12.74630634,5,33,5,96,9,20,14,168,23,48,156,54,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,4,5,2,0,0,17,5,5,3,3,0,0,1,1,6,6,5,2,9,1,0,0,1,0,1,0,0,0,14,4,4,3,9,3,0,2,0,3,0,0,0,0,2,4,4,9,2,1,3,0,0,0,0,0,12,6,9,2,3,0,0,0,0,0,0,0,4,7,1,3,2,0,0,3,0,0,0,16,3,5,0,9,3,0,0,0,0,0,1,1,1,3,2,0,3,2,6,9,0,4,0,9,1,1,0,0,0,0,3.906890596,-0.16887441,60.45,85.75,6.261099868,-6.10651638,171.7016627,18.01075068,473.5548173,3.971512921
134,O=C(NCCO)C(F)(F)C(F)(F)C(F)(F)OC(F)(C(=O)NCCO)C(F)(F)F,Test,0,7.146481899,14,29,10,2,12,2,5,0,17,30,27.5,5,12.5,25,9,0,0,0,0,0,0,0,0,0,0,0,0,10.12633661,5.505810944,4.819656794,1.362580858,6.628653585,1.917667267,3.265469269,30.78592496,34.588378,-15.5,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,17,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,-4.551550535,0,0,0,-6.311484041,0,0,-33.61085629,1.724894029,0,0,0,21.97571835,0,132.1237566,0,4,0,0,0,2,0,0,2,0,0,0,2,1,-1.174967232,0,-3.156459377,0,0.861194593,0,12.6261102,-7.083940893,0,-1.10418899,0,0,0,-3.155024664,0,-6.257187776,0,0,0,8.295323201,11.08511016,2.176454869,13.80079063,8,56,0,106,0,76,0,301,0,0,199,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,4,6,0,0,0,6,4,7,0,15,0,2,0,0,6,2,5,0,12,0,0,3,0,3,0,1,8,11,7,2,8,0,15,0,0,0,0,5,0,0,7,6,1,4,0,18,0,0,1,4,3,4,0,8,5,2,5,0,17,0,0,0,2,1,0,5,3,6,0,9,0,0,0,3,0,8,0,5,0,1,0,5,0,1,2,3,2,7,2,4,0,6,0,0,0,0,2,1,2,5,0,3,0,0,0,0,3,0,1.584962501,2.015747969,107.89,107.89,0.311500035,-2.022797057,332.2790624,121.3881877,372.358804,4.368087017
135,O=C1CC(C(F)(F)C(F)(F)C(F)(F)F)=Nc2ccccc2N1,Test,0,6.54390974,8,28,2,2,7,2,1,0,10,24.13793103,41.37931034,6.896551724,3.448275862,24.13793103,4,8,3,0,2,1,11,0,1,0,0,0,56.67189477,8.552233533,5.531560701,4.447144623,1.748689827,6.271595396,3.333449812,2.992445624,18.30533152,24.90112061,-4.5,1,3,0,1,0,6,4,2,1,0,1,0,0,0,0,2,1,0,0,0,10,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,-1.381597222,0,5.057562713,0,-3.015162509,-0.393866213,0,-18.4863524,2.101633834,0,0,0,11.42808532,0,89.96203444,0,1,0,4,0,2,2,0,1,0,1,0,0,0,-1.381597222,1.0999452,-1.84974537,-0.33240788,2.101633834,0,12.19307516,-6.484803241,0,-1.381597222,0,1.404848947,0,-1.165417139,-0.061458333,-5.652736678,0,3.144328704,0,0,11.42808532,0,13.65029148,3,6,0,72,0,0,0,43,0,0,64,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,12,7,1,0,11,0,1,0,0,5,7,2,0,9,0,1,0,0,2,0,0,0,10,11,4,3,0,9,0,0,1,0,2,0,0,0,6,1,3,0,11,0,0,0,5,0,2,0,0,5,1,2,0,14,0,0,0,2,0,0,2,0,0,0,12,0,0,0,3,0,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169925001,-0.085543805,41.46,41.46,3.934199914,-4.109364049,164.6620002,18.01075068,290.4817276,3.713155298
143,O=C(c1cccc(F)c1)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)F,Test,0,6.703032331,8,31,1,2,10,1,1,0,9,29.41176471,44.11764706,2.941176471,2.941176471,20.58823529,6,8,4,1,2,2,13,2,2,0,0,114.8827783,145.9310218,8.919818687,8.845601388,5.741844874,3.546872284,7.874413091,4.166490276,3.14375671,23.14958002,25.33860382,-7.25,2,2,2,2,2,6,4,2,1,2,0,0,0,0,0,0,2,1,0,0,9,0,1,1,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,-0.472147109,1.998608277,3.594593726,-3.25553099,-1.499074074,-1.486860355,0,-15.7503562,0,-0.188055556,0,0,12.42335648,0,94.55213246,0,1,2,4,2,1,2,0,0,1,0,0,0,0,-0.472147109,0.6205839,-1.499074074,-0.925587207,0,-0.188055556,13.23357804,-5.72379795,0,-0.472147109,1.150390684,1.051181028,-1.338872827,-1.499074074,-0.561273148,-4.302760299,0,0,0,0,12.42335648,0,13.5530924,0,2,0,23,0,0,0,35,0,0,96,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,21,6,1,0,8,0,1,0,0,6,3,4,0,14,0,0,0,0,6,0,0,0,0,13,2,7,0,26,0,0,0,0,0,0,0,0,9,1,2,0,12,0,0,0,1,0,7,0,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.169925001,-0.617073709,20.31,20.31,4.089599974,-5.000005968,132.9900338,0,326.0797342,4.854470045
145,O=C(O)CSc1nnc(Cc2cccc3ccccc23)n1-c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Test,0,6.992580896,8,50,6,1,15,3,2,1,12,30,46,6,4,12,4,11,5,2,2,3,21,1,3,0,1,96.23801199,291.7142451,12.17780792,9.971617369,8.438253441,4.269517061,13.50952756,7.953976269,4.211811628,32.05937745,43.63744612,-0.25,2,1,0,0,0,18,10,6,0,0,0,0,0,0,0,0,2,0,0,0,10,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,12,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,-0.489015966,0,13.87395382,0,-1.235947968,-2.838658971,1.707665964,-10.09486844,0,0,7.867460003,1.041527778,11.06006443,0,80.77972891,0,2,0,10,0,1,6,2,0,0,0,1,1,0,-0.516378494,0.03005892,-1.235947968,-1.498777329,0,0,13.46328815,-5.047434222,0,0.027362528,0,1.861222261,0,-1.235947968,0.717180939,-5.047434222,0,0,3.992958711,9.022408359,11.06006443,0,13.46328815,4,32,7,114,0,2,6,120,0,42,66,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,5,2,2,1,0,31,6,2,1,6,2,0,2,1,6,9,0,2,12,0,0,0,1,0,0,0,0,0,25,15,2,3,12,0,0,0,0,0,0,0,0,0,13,0,3,12,0,0,4,6,0,0,0,0,22,15,4,5,12,0,0,2,0,0,0,0,5,6,3,6,0,0,0,12,0,0,6,28,1,6,3,12,0,0,0,0,0,0,0,10,1,18,0,0,0,0,0,15,0,6,0,18,0,0,0,0,12,0,4.584962501,-0.259597628,68.01,93.31,6.225599922,-7.165387126,190.9149647,42.68334316,519.5681063,3.833976803
146,CC(Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)NC(N)=O,Test,0,6.793143658,10,28,3,2,10,2,3,0,11,30.3030303,36.36363636,6.060606061,9.090909091,18.18181818,4,6,1,1,0,1,6,0,1,0,0,0,87.91370851,6.77394002,4.77748909,4.355164565,1.47512411,7.603294755,2.410029313,3.148229716,18.87578131,25.45543973,-5.25,3,1,0,0,0,6,3,3,0,0,0,0,1,0,1,0,2,0,0,0,11,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,4,0,0,0,3,0,2,1,0,0,2,0,0,0,0,1.019640023,0,0,0.535298853,-1.549011716,-2.366719262,-4.019500714,0,-10.08712008,1.582971939,0,0,0,21.81505469,0,75.84421412,0,0,0,3,1,2,3,0,1,0,0,0,0,1,0,-0.082334367,-1.244932603,-1.592745916,1.582971939,0,12.64070235,-5.043560038,1.019640023,0,0,0.30881661,-1.549011716,-1.121786659,-0.834008881,-5.043560038,4.66299622,0,0,0,11.34008291,4.728842593,12.64070235,2,18,0,108,0,12,0,138,0,0,66,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,3,4,0,0,0,13,1,5,0,6,1,3,0,0,6,2,5,0,12,0,0,1,0,0,0,1,0,0,10,2,6,0,12,0,0,1,0,0,1,0,0,0,3,3,0,12,0,0,1,0,1,6,0,0,8,3,3,0,6,0,0,0,0,0,0,0,5,5,0,12,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,6,0,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3.169925001,1.246506874,81.42,81.42,2.686399959,-3.7831738,201.9583597,50.90793816,325.0996678,3.684563263
147,O=C(NC(NCCCN1CCOCC1)(C(F)(F)F)C(F)(F)F)C1CCCCC1,Test,0,6.868178651,7,30,7,1,27,3,2,0,11,49.09090909,30.90909091,5.454545455,3.636363636,10.90909091,16,0,2,2,0,2,12,0,2,0,0,0,232.6864077,9.186995798,7.344553935,7.304046082,3.602052936,9.493529449,3.823026192,3.715902732,35.01652464,21.42481538,-17,2,7,1,5,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,11,0,6,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10,12,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4.69450331,0,0,-0.825949134,-1.199046965,0,0,-15.90017684,2.867824389,1.911355239,0,0,12.21385229,0,81.33895115,0,12,0,0,1,1,0,0,2,1,0,0,0,1,-0.540353364,0,-1.199046965,0,1.284941736,1.911355239,13.55649186,-5.727637905,0,0.826641393,0,0,-0.825949134,-1.199046965,0,-4.44490103,0,0,0,0,12.21385229,5.148686556,13.55649186,12,33,0,78,0,11,0,90,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,7,3,0,0,0,16,9,3,0,6,1,1,0,0,6,6,3,0,6,0,0,1,0,12,0,0,0,0,13,4,5,0,12,0,1,1,0,0,0,0,0,9,7,3,0,12,0,0,0,0,0,6,0,0,11,6,2,0,18,0,1,0,0,0,0,0,4,1,0,12,0,0,1,6,0,0,0,11,3,1,0,18,0,0,1,0,0,0,2,4,0,12,0,1,0,0,0,7,2,3,0,0,0,0,0,0,6,0,1,0.388359676,53.6,53.6,2.815700069,-3.816784879,165.0513098,36.02150137,459.4850498,3.502523268
151,O=S(=O)(c1ccccc1C(F)(F)F)N1C=CC(C(F)(F)F)=NCC1,Test,0,7.602320994,8,32,2,4,10,2,2,1,11,29.41176471,38.23529412,5.882352941,5.882352941,17.64705882,4,6,2,2,0,2,13,0,1,0,0,0,84.75507548,8.079694773,6.2724541,6.549109022,3.494476302,9.300153435,4.396939357,3.220980097,19.3038333,27.78102041,-3.5,2,0,0,0,0,6,4,2,3,1,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,-1.041802721,0.988653628,3.459084307,0,-1.301568025,-2.419241819,0,-9.70138322,0,0.416481482,0,0,24.81270314,0,76.68640119,0,2,2,4,0,1,2,0,0,1,1,0,0,0,-0.532482048,0.5893476,-1.301568025,-1.38924985,0,0.416481482,12.59004223,-4.923753071,0,-0.509320673,0.571241024,1.098514267,0,-1.301568025,-1.029991969,-4.777630149,0,3.199576995,0,0,12.40635157,0,12.9720915,3,14,4,63,0,2,0,72,0,30,102,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,12,6,2,4,6,0,2,0,1,6,4,8,5,9,0,1,0,0,3,0,0,0,0,8,4,10,2,12,0,0,0,1,0,0,0,0,0,2,4,1,6,0,0,2,6,0,6,0,0,11,2,2,0,6,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,6,0,4,1,0,0,9,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3.459431619,-0.534797214,49.74,58.12,3.226699974,-4.185725673,152.3777219,0,347.8737542,3.844036024
152,CC(ON1CC1(C(F)(F)F)C(F)(F)F)(C(N)=O)C(N)=O,Test,0,7.043817644,11,22,4,2,9,3,3,0,12,31.03448276,27.5862069,10.34482759,10.34482759,20.68965517,6,0,1,1,0,1,3,0,0,0,0,0,0,6.901822977,5.021843139,4.245443437,1.229320224,6.908972605,1.464203801,2.70814111,19.32539523,20.09402491,-10.5,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0.576880197,-1.628819444,0,0,0,-3.231205593,0,0,-18.54829885,0,-0.580833333,0,0,21.88716553,0,75.27196429,0,1,0,0,0,2,0,0,0,1,0,0,0,1,-1.628819444,0,-1.615602797,0,0,-0.580833333,12.54532738,-5.720781368,0.576880197,-1.628819444,0,0,0,-1.615602797,0,-2.821180556,4.70071712,0,0,0,10.94358277,4.185046296,12.54532738,12,26,0,102,0,10,0,108,0,0,48,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,6,5,7,0,6,0,2,0,0,6,7,6,0,12,0,0,2,0,6,0,2,0,0,8,0,0,0,0,0,3,4,0,0,1,0,6,9,4,4,0,6,0,0,0,0,0,0,0,0,0,4,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.584962501,2.272346981,98.42,98.42,-0.173700109,-1.546291713,222.8023186,65.79437494,269.4850498,4.331865324
156,Nc1ccc(-c2ccc(N)cc2C(F)(F)F)c(C(F)(F)F)c1,Test,0,6.679097118,8,29,1,0,10,2,0,0,8,31.25,43.75,6.25,0,18.75,2,12,2,2,0,2,12,0,2,0,0,0,140.5002331,7.106543588,5.825071421,4.605560478,2.062528421,7.11872548,3.411022437,3.03296476,16.52537932,25.28268792,-0.5,2,0,0,0,0,12,6,6,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.261607143,0,0,-4.061342383,0,-9.676650841,0,0,0,0,0,0,78.36040911,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0.603020597,0,-1.233544974,0,0,13.06006818,-4.83832542,0,0,0,1.112187264,0,0,-0.194371588,-4.83832542,5.307988486,0,0,0,0,0,13.06006818,9,0,0,78,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,20,4,0,0,6,0,0,0,0,6,4,0,0,12,0,0,0,0,0,0,0,0,0,16,4,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,6,0,0,0,0,6,4,0,0,18,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700439718,1.959236887,52.04,52.04,4.555600032,-5.008328833,155.5550546,65.79437494,317.4750831,3.736180679
