NAME,SMILES,Set,Obs,MW,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,Rbrid,NRS,nRingAtoms,nSpiro,nR05,nR06,nR10,D/DTrain06,X3,X4,X2v,X2sol,X5sol,RDCHI,Eta_betaP,Eta_C,Eta_F,Eta_FL,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCONHR,nArCONR2,nCONN,nArNHR,nRNR2,nArOR,nCR2X2,nCRX3,nArX,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-034,C-040,C-041,C-043,C-044,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-059,O-060,N-068,N-070,N-071,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SaaO,SsF,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-F],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[C-F],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F06[F-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),ESOL,SAacc,SAdon,SAscore
390,COc1ccc(C(=O)NN/C(C)=C/C(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1,Train,0,402.3,6.828091955,11,33,7,3,13,2,3,0,12,32.5,37.5,5,7.5,17.5,5,8,1,1,0,0,1,6,0,0,1,0,114.1270174,9.862071845,5.547165456,5.145771883,7.978408867,2.8428624,3.547013644,11,24.15971979,31.06808354,6.415112101,-5.75,2,2,0,0,0,0,6,4,2,4,2,0,0,0,0,0,0,1,2,1,0,0,12,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,2.285616642,0,-0.172667181,5.525775342,0,-4.182160877,0.518858986,0,-19.19612723,3.909760212,0,0,0,0,88.06708794,0,1,4,0,3,2,0,3,2,0,0,0,0,1,0,1.331430658,-2.783776431,0.079964018,1.952660699,0,12.03802228,-6.621115786,1.388778438,0,-0.172667181,1.431457013,0,-0.597674845,0.438894968,-6.01966026,0,0,0,0,11.77867895,4.867755618,13.19548919,0,27,0,93,0,24,0,185,0,0,64,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,2,4,0,1,0,14,5,5,0,11,0,1,0,0,5,6,6,0,9,0,1,0,0,0,0,2,10,9,6,6,0,7,0,0,1,0,0,0,0,2,6,5,4,0,7,0,0,1,2,0,3,0,0,10,3,2,0,5,0,0,1,4,1,0,0,0,2,3,0,5,0,0,1,5,1,0,0,8,1,4,0,4,0,0,0,3,0,2,0,5,0,9,0,0,0,0,2,7,0,2,0,11,0,0,0,0,3,0,3.321928095,0.450489229,67.43,67.43,-3.92465585,201.786992,35.77645714,3.926354131
391,O=C(NCCc1ccccn1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Train,0,450.26,6.905019483,13,33,8,1,10,2,1,0,15,25.64102564,35.8974359,5.128205128,2.564102564,30.76923077,8,6,1,1,0,0,1,6,0,0,1,0,127.0612166,11.99631586,6.279152056,5.548210746,6.389446526,2.321958555,3.486960997,7.5,30.7278654,36.29394126,6.101037153,-11.25,1,6,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,15,0,1,0,0,1,0,0,5,0,0,0,1,1,0,0,0,1,0,0,0,0,5,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.29076156,0,5.332058667,-5.597225554,-3.213639456,0.121588215,0,-36.59553095,1.039762298,0,3.641109004,0,0,155.7958612,2,0,4,1,1,1,0,5,1,0,0,0,0,0,-0.906076638,1.21401989,-3.213639456,0.121588215,1.039762298,0,11.92868242,-7.734369447,0,-0.384684922,0,1.42482151,-5.597225554,-3.213639456,0.121588215,-6.664435705,0,0,3.641109004,0,11.18344482,0,13.51271353,4,8,0,180,0,0,0,66,0,0,272,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,4,1,0,0,0,12,5,1,0,22,0,1,0,0,6,4,2,0,18,0,0,0,2,0,0,2,20,9,2,2,0,16,0,1,0,0,2,0,0,2,16,4,2,0,14,0,0,0,2,0,2,0,12,7,3,2,0,12,0,0,1,2,0,0,2,8,2,3,0,10,0,0,0,4,0,2,0,7,1,1,0,12,0,0,0,4,0,2,1,0,0,14,0,0,2,0,0,5,1,0,0,12,0,0,2,0,0,0,3,-0.063329198,41.99,41.99,-4.53638584,239.4625665,18.01075068,4.043024714
396,CCOC(=O)NC(Nc1ncccn1)(C(F)(F)F)C(F)(F)F,Train,0,332.24,6.87736024,8,26,5,1,10,4,2,0,12,31.25,31.25,12.5,6.25,18.75,5,6,1,1,0,0,1,6,0,0,1,0,87.37417027,6.711599902,5.506864001,3.788386493,6.970344548,2.151885036,2.986865254,8,18.49973779,24.48693497,5.238802931,-7.25,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,12,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,0,3,0,1,0,1,0,1,0,1,0,0,0,0,1.218425139,-0.417197814,0,3.042882023,0,-1.902239701,-0.977825491,0,-16.69242819,1.835130385,0,6.459050296,0,0,78.29488946,1,0,3,0,1,1,0,3,2,0,0,0,0,1,-0.417197814,0.927783998,-1.902239701,-0.977825491,0.757565193,0,13.04914824,-5.947209467,1.218425139,-0.417197814,0,1.187314027,0,-1.902239701,-0.977825491,-4.798009259,0,0,3.229525148,0,11.1280724,4.09457483,13.04914824,16,36,0,96,0,2,0,60,0,0,48,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,3,0,0,0,7,6,1,0,6,4,2,0,1,6,9,3,0,6,0,0,0,12,0,0,0,0,4,6,5,0,12,0,2,2,0,0,0,0,0,9,5,2,0,0,0,0,0,12,0,12,0,0,7,2,0,0,18,0,0,4,0,0,0,0,0,2,4,0,12,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.617247115,76.14,76.14,-3.212425624,195.498055,36.02150137,3.687854452
399,Cc1[nH]n(-c2cc(C(F)(F)F)ccc2Cl)c2nc(C(F)(F)F)nc(=O)c1-2,Train,0,396.7,7.334656927,9,35,1,4,7,4,1,1,12,21.21212121,42.42424242,12.12121212,3.03030303,21.21212121,3,8,4,1,2,1,2,15,0,1,2,0,142.9277667,9.472887494,7.753678381,5.692095562,9.602059307,5.79760928,3.396711227,12.5,22.89541255,29.25053667,6.423475757,-5.25,3,0,0,0,0,0,6,3,3,5,1,1,0,0,0,0,0,0,0,2,1,0,11,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,2,0,0,1.345604804,0,0,2.301370898,0,-3.654164226,-1.575150896,0,-9.707226395,2.502919501,0.792222222,0,0,0,77.43062211,0,0,3,0,5,3,0,2,1,1,2,0,0,0,0,0.636468254,-1.702918123,-1.071989835,2.502919501,0.792222222,12.87822172,-5.005984859,1.345604804,0,0,0.94314055,0,0.076113788,-0.189101946,-4.701241536,0,3.29315177,0,0,11.92538281,0,12.93198565,15,14,0,132,19,0,0,42,7,0,102,42,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,1,0,1,0,15,12,1,0,6,2,1,0,0,6,13,3,0,6,1,0,0,6,1,0,0,0,12,10,2,0,12,2,2,3,0,0,0,0,0,0,6,1,0,6,3,0,0,6,0,3,0,0,13,4,2,0,9,3,0,0,6,0,0,0,0,2,2,0,15,1,0,0,3,0,0,0,2,2,2,0,15,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,3.459431619,-0.103586986,63.57,63.57,-5.443918433,169.3666861,17.88822857,4.23310712
400,Cc1ccc(N/C(N)=N/c2nc(C(F)(F)F)cc(C(F)(F)F)n2)cc1,Train,0,363.3,6.571976219,8,33,3,1,11,5,0,0,11,30.55555556,38.88888889,13.88888889,0,16.66666667,3,8,2,2,0,0,2,12,0,0,2,0,186.0487512,7.861060592,5.842633745,4.922012539,8.48594951,3.534985345,3.484259602,14.5,18.77712528,28.51127445,6.629397968,-2.25,3,0,0,0,0,0,10,4,2,1,0,0,0,0,0,1,0,0,0,2,0,0,11,1,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.829729282,0,0,6.454964748,0,-0.46175737,-3.208661807,0,-10.1818306,2.519256897,0,5.940572982,0,0,76.23110786,0,0,5,0,1,5,0,2,1,0,1,0,0,0,0,-0.19185355,-0.46175737,-1.766934348,2.519256897,0,12.70518464,-5.0909153,1.829729282,0,0,1.720382883,0,-0.46175737,0.941750859,-5.0909153,5.490448791,3.386169218,2.970286491,0,0,0,12.70518464,28,0,0,162,0,0,0,0,0,0,66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0,15,6,0,0,6,6,0,0,0,6,12,0,0,6,0,0,0,6,0,0,0,0,7,10,0,0,12,0,4,0,0,0,0,0,0,0,11,0,0,6,0,0,0,12,0,0,0,0,5,12,0,0,6,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,12,0,0,0,11,2,0,0,6,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,3.807354922,1.163449144,76.19,76.19,-5.066002147,191.0252064,50.90793816,3.845186012
401,FC(F)(F)c1cc(C(F)(F)F)c2ccc(N/N=C/c3cccc(Cl)c3)nc2n1,Train,0,418.75,7.321684083,7,39.5,3,1,9,4,0,1,11,24.32432432,45.94594595,10.81081081,0,18.91891892,2,10,4,1,2,1,2,16,0,0,3,1,249.572784,9.399234737,7.61057243,5.979677342,10.13382731,5.116335781,3.814778168,18,21.18114424,32.68377324,7.642127418,-0.25,2,0,0,0,0,0,14,4,2,1,0,0,0,0,0,0,0,0,0,2,1,2,10,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.359589002,8.731481783,0,0,-2.133884929,-1.254651538,-10.04902857,2.433895975,0,6.923973054,0,0,78.10974301,0,1,7,0,0,5,2,2,1,0,1,0,0,0,0,-0.033320863,0,-1.681107681,2.433895975,0,12.89990851,-5.051553922,0,0,1.359589002,1.69211456,0,0,0.6228051,-4.997474651,0,3.833777479,3.71025477,0,0,0,13.13667249,16,0,0,144,29,0,0,0,0,0,66,78,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,6,0,0,1,0,20,9,0,0,6,2,0,0,0,6,12,0,0,9,1,0,0,3,0,0,0,0,10,13,0,0,15,2,1,0,0,0,0,0,0,0,7,0,0,12,0,1,0,9,0,0,0,0,8,9,0,0,9,0,0,0,0,0,0,0,9,6,0,0,3,1,0,0,6,0,0,0,12,3,0,0,0,1,0,0,6,0,0,2,0,0,6,2,0,0,0,0,11,1,0,0,6,1,0,0,0,0,0,4.247927513,-0.181770352,50.17,50.17,-6.471405487,157.8829747,17.88822857,3.763771204
402,CC(NC(=O)Nc1ccc(O)cc1)(C(F)(F)F)C(F)(F)F,Train,0,316.23,6.931931599,9,25,2,1,10,2,2,0,10,32.25806452,35.48387097,6.451612903,6.451612903,19.35483871,4,6,1,1,0,0,1,6,0,0,1,0,83.2950938,6.938500909,4.651482297,4.246516308,7.231555951,2.044374008,2.965764125,8.5,17.50115516,22.43288857,4.89616995,-5,3,0,1,0,0,0,6,4,2,0,0,0,0,0,1,0,0,0,0,2,0,0,10,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,-0.17718107,0,0,4.408248772,0,-1.682555745,-0.270019881,0,-15.83720775,2.681694303,0,0,0,0,75.34065598,0,0,4,0,1,2,0,3,2,0,0,0,1,0,0,1.099530659,-1.682555745,-0.183907825,0.873847081,0,12.556776,-5.724656741,-0.17718107,0,0,1.104593726,0,-1.682555745,-0.086112056,-4.387894267,0,0,0,8.964744074,11.32162132,0,12.556776,2,16,0,48,0,7,0,90,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,2,0,0,0,11,5,2,0,6,1,2,0,0,6,4,4,0,12,0,0,0,6,0,0,0,0,3,6,6,0,6,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,1,6,0,6,0,0,8,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,1,0,0,3,0,1,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1.296519693,61.36,61.36,-3.877046457,193.6104512,78.70484453,3.280795353
403,CCSc1nnc(NC(=O)C(CC)(C(F)(F)F)C(F)(F)F)s1,Train,0,367.38,8.716885293,9,25.5,5,1,11,3,1,2,12,33.33333333,30.3030303,9.090909091,3.03030303,18.18181818,7,5,1,1,0,0,1,5,0,1,0,0,0,7.109264167,6.776728652,6.503323536,8.263045774,3.095464916,2.988399714,6.5,23.8522647,19.18431687,3.726164443,-7.25,4,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,2.429324524,-0.881166895,0,0,0,-2.209075491,-0.077601096,0,-16.04635673,1.578305933,0,6.913236489,0,0,77.59846328,2,0,0,0,1,2,0,3,1,0,0,0,0,0,-1.471027494,0,-2.209075491,-0.409930556,1.578305933,0,12.93307721,-5.781974246,1.777514455,0.589860599,0,0,0,-2.209075491,0.33232946,-4.482408234,0,0,3.54548989,0,11.70708955,0,12.93307721,5,11,15,102,0,0,10,24,0,84,48,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,1,4,1,0,10,3,1,1,6,1,1,4,0,6,6,4,3,18,1,0,1,0,0,0,0,0,5,5,1,2,6,0,0,1,1,6,0,1,6,9,6,1,4,6,0,0,1,0,0,0,0,0,4,5,0,2,0,0,0,0,6,0,1,0,0,1,1,3,6,0,0,0,6,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2.807354922,0.004076472,54.88,108.42,-4.372413504,166.2423722,18.01075068,3.958233878
405,CNc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1C(O)(C(F)(F)F)C(F)(F)F,Train,0,439.23,6.892925836,15,31,3,0,9,1,2,0,15,24.32432432,35.13513514,2.702702703,5.405405405,32.43243243,7,6,1,1,0,0,1,6,0,0,1,0,108.4761905,10.30791288,7.540515072,5.422219641,8.01684778,2.745231327,3.106214177,6.5,31.16305954,37.14258166,5.76683705,-11.5,4,0,2,0,0,0,6,3,3,0,0,0,0,0,0,1,0,0,0,4,0,0,15,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.699790486,0,0,-1.034879063,0,0,-6.110695389,0,-37.97597388,1.697462207,0,0,0,0,155.1945564,0,0,3,0,0,3,0,6,1,0,0,0,2,0,0,-0.85337963,0,-2.417199074,1.697462207,0,12.8720068,-6.59320035,0.699790486,0,0,-0.004398148,0,0,-1.284630574,-5.806420068,0,0,0,9.329247921,0,0,12.9937526,0,10,0,72,0,6,0,120,0,0,384,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,17,2,6,0,12,0,0,0,0,12,3,4,0,24,0,0,0,0,0,0,12,0,14,3,4,0,24,0,0,1,0,0,0,0,0,18,1,5,0,24,0,0,0,6,0,0,0,0,5,2,4,0,30,0,0,1,0,1,0,0,0,0,1,0,24,0,0,0,6,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807354922,1.200060838,52.49,52.49,-5.249477233,282.8987963,103.377437,3.916954407
406,O=C(O)CN(c1ccccc1)S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Train,0,427.35,7.346782132,10,38,5,3,11,1,4,1,12,28.20512821,41.02564103,2.564102564,10.25641026,15.38461538,3,6,2,2,0,0,2,12,0,0,2,0,209.5820402,9.108657087,6.79154002,7.344861991,11.37007628,6.387289831,3.47479172,17,22.75503588,37.09845802,7.295166062,-0.5,2,0,0,0,0,0,12,8,4,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,-1.204421296,0,6.256354633,0,-1.656991764,-5.232317754,0,-10.50812524,0,0.213269085,0,0,0,77.93103997,1,0,8,0,1,4,0,2,0,1,0,0,1,0,-1.204421296,-0.219173753,-1.656991764,-1.829410483,0,0.213269085,12.98850666,-5.254062618,0,-1.204421296,0,1.459423416,0,-1.656991764,-0.239934807,-5.254062618,0,0,0,8.957039872,12.75454554,0,12.98850666,0,10,0,36,0,24,8,180,0,30,66,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2,1,0,0,17,4,4,4,6,0,2,0,2,6,4,8,5,12,0,2,0,0,0,0,0,0,14,3,12,5,12,0,0,0,0,0,0,2,0,0,3,16,1,12,0,0,0,0,4,0,6,0,18,0,10,0,0,0,0,0,6,0,0,12,9,0,6,0,12,0,0,0,0,0,0,0,8,0,6,0,18,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,4,-0.146428253,74.68,83.06,-5.167715915,203.4204625,42.68334316,3.342180864
409,NC(=O)c1ncc(C(F)(F)F)cc1Oc1ccc(C(F)(F)F)cc1,Train,0,350.24,6.387249395,8,32,3,1,8,2,2,0,10,25,43.75,6.25,6.25,18.75,2,8,2,2,0,0,2,12,0,0,2,0,168.9029804,7.829858346,5.915007885,4.556944202,7.947775365,3.749670095,3.354933515,14,16.98999092,27.81288611,6.441045235,-1.5,2,0,0,0,0,0,11,4,2,1,0,0,0,0,0,0,0,1,0,2,0,1,10,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4.048421199,0,-1.147559104,-3.575778048,0,-9.323314296,0,0,3.298046265,0,0,75.45122077,0,0,6,0,1,5,0,2,0,0,0,0,0,1,0,0.402484525,-1.147559104,-1.199618817,0,0,12.46354895,-4.748583352,0,0,0,0.896685091,0,-1.147559104,-0.216088435,-4.574730944,4.997110355,0,3.298046265,0,11.20824269,5.043610166,12.68685797,3,12,0,90,0,4,0,84,0,0,111,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,3,3,0,0,0,16,4,5,0,6,0,1,0,0,6,3,5,0,12,1,2,0,0,0,0,0,0,11,3,5,0,9,0,0,1,0,3,1,0,0,0,4,3,0,6,0,0,0,0,0,3,0,0,11,5,3,0,6,0,0,0,0,0,0,3,0,3,2,0,9,0,0,0,3,0,3,0,4,2,1,0,12,0,0,0,0,0,0,1,1,0,9,0,0,3,0,0,0,0,0,0,9,0,0,3,0,3,0,3.807354922,0.46066276,65.21,65.21,-4.406278816,175.5882116,32.89718747,3.801068118
410,Cc1nc2ccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)cc2[nH]1,Train,0,350.21,6.673021589,10,29,1,0,7,2,0,0,11,23.33333333,40,6.666666667,0,30,5,9,3,0,2,1,1,9,0,1,1,0,61.51013709,7.711500341,8.660967972,4.79741905,6.972736906,2.948693818,2.93388108,8,21.99977366,26.66401242,5.143730551,-7.25,4,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1.351388298,0,0,0.979189815,0,0,-1.838031463,-0.408519936,-25.88399506,0,0,3.723554894,0,0,116.9309694,0,0,3,0,0,2,2,4,0,0,0,0,0,0,0,0.13599537,0,-1.971157407,0,0,12.99232993,-6.632695696,1.351388298,0,0,0.67275463,0,0,0.133125945,-5.985907974,0,0,3.723554894,0,0,0,12.99232993,2,0,0,117,0,0,0,0,0,0,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,6,0,0,9,1,0,0,0,9,4,0,0,27,0,0,0,0,0,0,0,0,11,3,0,0,18,0,0,0,0,0,0,0,0,27,4,0,0,18,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.459431619,-0.069060766,28.68,28.68,-5.170305203,151.426549,16.78552955,4.419610044
